prompt,answer,category,subject,chat_answer,chat_spend_seconds,similarity,input_length,output_length,output_speed,is_right
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
下列属于工业固体废物的产生量的预测方法的是____
A. 单位产品法
B. 百元产值法
C. 人均指标法
D. 增长率法
",A,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
以下有关城市规划编制单位资质管理的说法正确的是____。
A. 三个以上城市规划编制单位合作编制城市规划时，有关规划编制单位应当共同向任务所在地相应的主管部门备案
B. 城市规划编制单位合并或者分立，应当在批准之日起15日内重新申请办理《资质证书》
C. 申请乙级、丙级资质的，由所在地市、县人民政府城市规划主管部门审批，核发《资质证书》，并报国务院城市规划主管部门备案
D. 乙、丙级城市规划编制单位跨省、自治区、直辖市设立的分支机构中，非独立法人的机构，不得以分支机构名义承揽业务
",C,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
下列不属于堆肥方法运用于固体垃圾处理优点的是____
A. 占地较小
B. 投资较低
C. 产品可用作肥料
D. 无害化程度很高
",A,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
公民、法人和社会团体为了促进城市规划有效、合理地实施，为了维护自己的合法权利，可以依法对城市规划行政机关做出的具体行政行为提出____。
A. 行政诉讼
B. 民事诉讼
C. 行政仲裁
D. 申诉
",A,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
下列哪一项不是城市总体规划中城市发展目标的内容?____
A. 城市性质
B. 用地规模
C. 人口规模
D. 基础设施和公共设施配套水平
",A,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
工商业活动集聚的场所是____，也是从事工商业活动的人群聚居的场所。
A. 乡村
B. 郊区
C. 田园
D. 城市
",D,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
大修的城市道路竣工后____年内不得挖掘；因特殊情况需要挖掘的，须经县级以上城市人民政府批准。
A. 3
B. 4
C. 5
D. 6
",A,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
洛杉矶的交通发展模式为____。
A. 以小汽车为主、公交为辅的交通模式
B. 以小汽车为主体的交通模式
C. 以轨道公交为主、小汽车和地面公交为辅的交通模式
D. 公交为主、小汽车为主导(公交与小汽车并重)
",B,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
根据《中华人民共和国环境影响评价法》的规定，下列关于规划环境影响评价的内容和审批表述中不正确的是____
A. 未编写有关环境影响的篇章或者说明的规划草案，审批机关不予审批
B. 专项规划的编制机关在报批规划草案时，必须将环境影响登记表一并附送审批机关审查
C. 专项规划的环境影响报告书应当包括环境影响评价的结论
D. 规划有关环境影响的篇章或者说明，应当对规划实施后可能造成的环境影响作出分析、预测和评估
",B,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
根据《城市道路绿化规划与设计规范》的规定，城市道路绿化规划与设计的基本原则不包括____。
A. 城市绿化树木与市政公用设施的相互位置应统筹安排，并应保证树木有必要的立地条件与生长空间
B. 城市道路绿化应以地被植物为主，地被植物、乔木、灌木相结合，不得裸露土壤
C. 修建城市道路时，宜保留有价值的原有树木，对古树名木应予以保护
D. 城市道路绿化应符合车行视线和行车净空要求
",B,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
根据《历史文化名城名镇名村保护条例》，保护规划应当自历史文化名城、名镇、名村批准公布之日起____年内编制完成。
A. 半
B. 1
C. 2
D. 3
",B,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
下列有关法律效力选项中不正确的是____
A. 在一定主体制定的法律规范中，按照特定的、更为严格的程序制定的法律规范，其效力等级高于按照普通程序制定的法律规范
B. 当同一制定机关按照相同程序就同一领域问题制定了两个以上法律规范时，后来法律规范的效力高于先前制定的法律规范
C. 同一主体在某领域既有一般性立法又有特殊立法时，特殊立法通常优于一般性立法
D. 国家机关授权下级国家机关制定的所有的法律、法规，其在效力上等同于授权机关自己制定的法律、法规
",D,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
城市公共交通系统的核心设施是____。
A. 公交换乘枢纽
B. 城市各级公共中心
C. 市级公交干线
D. 城市对外客运交通枢纽
",A,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
根据《城市抗震防灾规划管理规定》，下列关于城市抗震防灾规划编制要求的表述不正确的是____。
A. 城市抗震防灾规划中的抗震设防标准、建设用地评价与要求、抗震防灾措施应当列为城市总体规划的强制性内容，作为编制城市详细规划的依据
B. 城市抗震防灾规划的规划范围应当与城市总体规划相一致，但其应在城市总体规划实施之后进行
C. 城市抗震防灾规划应当按照城市规模、重要性和抗震防灾的要求，分为甲、乙、丙三种模式
D. 位于地震基本烈度七度及七度以上地区的大城市应按照甲类模式编制
",B,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
港口岸线分配原则是____。
A. 主要考虑与城市道路衔接
B. “深水深用、浅水浅用、避免干扰、各得其所”
C. 客运港位于货运港的上风方向
D. 综合考虑船舶航行、货物装卸、库场储存及后方集疏
",B,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
根据《省级国土空间规划编制指南(试行)》，以城镇建设、农业生产和工业生产等为主的国土空间开发活动是指____
A. 国土空间开发
B. 国土空间利用
C. 国土空间规划
D. 国土空间保护
",A,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
下列不符合《人民防空法》规定的是____
A. 城市是人民防空的重点
B. 国家对城市实行分类防护
C. 城市防护类别、防护标准由中央军事委员会规定
D. 城市人民政府应当制定防空袭方案及实施计划，必要时可以组织演习
",C,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
在城市规划分析中，下列用来反映数据离散程度的是____
A. 平均数
B. 众数
C. 标准差
D. 频数分布
",C,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
城市交通调查的目的是____。
A. 进行城市交通规划、城市道路系统规划和城市道路设计的基础工作
B. 收集城市公共交通客运总量、货运总量，对外交通客、货运总量等运输现状与发展资料
C. 根据调查的资料，分析城市车辆以及客、货运量的增长特点和规律
D. 摸清城市道路上的交通状况，城市交通的产生、分布、运行规律以及现状存在的主要问题
",D,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
下列以满足交通运输的要求为主要功能并承担城市主要的交通量及与对外交通联系的道路是____。
A. 生活性道路
B. 交通性道路
C. 主干路
D. 快速路
",B,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
建设单位应当按照规划条件进行建设；确需变更的，必须向____提出申请。
A. 城市、县人民政府土地主管部门
B. 城市、县人民政府国土资源部门
C. 城市、县人民政府建设行政主管部门
D. 城市、县人民政府城乡规划主管部门
",D,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
在城市详细规划阶段预测用电负荷，一般采用下列哪种方法?____
A. 人均综合用电量指标法
B. 单位建设用地负荷指标法
C. 单位建筑面积负荷指标法
D. 电力弹性系数法
",C,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
在规划实施过程中由城乡规划主管部门核发的证书不包括____。
A. 建设用地规划许可证
B. 建设工程规划许可证
C. 乡村建设规划许可证
D. 建设工程施工许可证
",D,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
下列关于建筑与等高线之间关系的表述，错误的是____
A. 建筑与等高线平行
B. 建筑与等高线垂直
C. 建筑与等高线重合
D. 建筑与等高线斜交
",C,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
依据《城市用地分类与规划建设用地标准》，其规划人均公共管理与公共服务用地面积指标不应少于____。
A. 5.0m^2/人
B. 5.5m^2/人
C. 6.0m^2/人
D. 6.5m^2/人
",B,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
城市供热一级管网宜采用____。
A. 闭式
B. 开式
C. 开式双管制
D. 闭式单管制
",A,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
下列关于村庄规划的表述，哪项是错误的?____
A. 应以行政村为单位
B. 应向村民公示
C. 方案由县级城乡规划行政主管部门组织专家和相关部门进行技术审查
D. 成果由村委会报县级人民政府审批
",D,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
根据《城市规划编制单位资质管理规定》，下列关于城市规划编制单位资质监督管理的表述中，不正确的是____。
A. 城市规划编制单位提交的城市规划编制成果，应当在文件扉页注明单位资质等级和证书编号
B. 禁止无城市规划编制的机构对城市规划编制单位实行资质年检制度
C. 发证部门或其委托的机构对城市规划编制单位实行资质年检制度
D. 甲、乙级城市规划编制单位跨省、自治区、直辖市承担规划编制任务时，未向其人民政府城市规划行政主管部门备案的，由该人民政府城市规划行政主管部门给予警告，责令其补办备案手续，并处1万元以上5万元以下的罚款
",D,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
以下对城市所具有的基本特征的概括，表述不正确的是____。
A. 城市的发展动态是变化和多样的
B. 城市的概念是相对存在的
C. 以要素聚集为基本特征
D. 不具有系统性
",D,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
下列符合核电厂选址要求的是____
A. 便于拦河筑坝的河流狭窄处或水库水流下游处
B. 电厂铁路专用线选线要尽量减少对国家干线通过能力的影响
C. 靠近负荷中心，以减少输电费用
D. 工程地质条件良好，土地耐力高，非地质断裂带
",C,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
____是建立城市艺术骨架和组织城市空间的重要手段之一，它可以把城市空间组织成一个有秩序、有韵律的整体。
A. 城市绿化
B. 城市水面
C. 城市制高点
D. 城市轴线
",D,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
为了定量分析采取某项措施对于减少城市污染的效果，所开发的系统属于____
A. 决策支持系统
B. 事务管理系统
C. 管理信息系统
D. 专家系统
",B,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
计算道路网的密度，分析管线穿越地块的问题，可以采用矢量叠合的____的叠合。
A. 点和面
B. 线和面
C. 面和面
D. 点和线
",B,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册城乡规划师考试的单项选择题，请选出其中的正确答案。
标志着欧洲进入封建社会的中世纪的是____。
A. 奥匈帝国的灭亡
B. 古希腊的灭亡
C. 波斯帝国的灭亡
D. 罗马帝国的灭亡
",D,Other,注册城乡规划师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列关于税法基本原则的表述中，不正确的是____。
A. 税收法定原则包括税收要件法定原则和税务合法性原则
B. 税收公平原则源于法律上的平等性原则
C. 税收效率原则包含经济效率和行政效率两个方面
D. 税务机关按法定程序依法征税，可以自由做出减征、停征或免征税款的决定
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
甲公司是国内一家领先的新媒体、通信及移动增值服务公司，由于遭受世界金融危机，甲公司经济利润严重下滑，经营面临困境，但为了稳定职工队伍，公司并未进行裁员，而是实行高层管理人员减薪措施。甲公司此举采用的收缩战略方式是____。
A. 转向战略
B. 放弃战略
C. 紧缩与集中战略
D. 稳定战略
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
根据我国《印花税暂行条例》的规定，下列各项中，属于印花税的纳税人的是____。
A. 合同的证人
B. 合同的担保人
C. 合同的鉴定人
D. 合同的当事人
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
税务行政复议的申请人可以在得知税务机关作出具体行政行为之日起____日内提出行政复议申请。
A. 60
B. 30
C. 7
D. 3
",A,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
关于战略管理表述错误的是____。
A. 是一个循环往复的过程
B. 需要修正原来的分析、选择与实施工作
C. 是一次性的工作
D. 要不断监控和评价战略的实施过程
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
宏远海运公司为了加强对损失事件的管理成立了一家附属机构，其职责是用母公司提供的资金建立损失储备金，并为母公司提供保险。宏远海运公司管理损失的方法是____。
A. 专业自保
B. 保险
C. 损失融资
D. 风险成本
",A,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列企业采用的成长型战略中，属于多元化战略的是____。
A. 甲碳酸饮料生产企业通过按季更换饮料包装、在各传统节日期间附赠小包装饮料等方式增加市场份额
B. 乙汽车制造企业开始将其原在国内生产销售的小型客车出口到南美地区
C. 丙洗衣粉生产企业通过自行研发，开始生产销售具有不同功效的洗发水
D. 丁酸奶生产企业新开发出一种凝固型酸奶，并将其推向市场
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
某企业2016年初拥有土地2万平方米，包括厂区内托儿所占地0.1万平方米，无偿提供给公安局使用土地0.3万平方米，厂区内绿化用地0.4万平方米。5月该企业购买一块土地使用权(非耕地)用于厂房扩建，占地面积为2.4万平方米，合同规定，5月支付土地价款并交付土地。该企业所在地区城镇土地使用税年税额为10元/平方米，该企业2016年应缴纳城镇土地使用税____万元。
A. 26
B. 36
C. 30
D. 44
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
注册会计师在出具审计报告时，存在以下事项，其中不正确的是____。
A. 审计报告采用书面形式
B. 审计报告由不是注册会计师的项目经理签字盖章
C. 审计报告应当具有标题，统一规范为“审计报告”
D. 审计报告应当按照审计业务约定的要求载明收件人
",B,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列关于预付卡的表述中，不正确的是____。
A. 记名预付卡可挂失，可赎回，不得设置有效期
B. 不记名预付卡一般不挂失，不赎回
C. 预付卡可以具有透支功能
D. 不记名预付卡有效期不得低于3年
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列各项中，不属于注册会计师职业道德守则禁止的商业关系的是____。
A. 审计项目组成员按照正常的商业程序从审计客户购买无论从金额还是从性质的角度考虑均不重大或特殊的商品或服务
B. 按照协议，将会计师事务所的产品或服务与客户的产品或服务结合在一起，并以双方名义捆绑销售
C. 按照协议，会计师事务所销售或推广客户的产品或服务
D. 按照协议，客户销售或推广会计师事务所的产品或服务
",A,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
注册会计师甲选择了A公司2017年整个会计期间的会计分录和其他调整进行会计分录测试时，在确定对总体完整性时执行了下列程序中不恰当的是____。
A. 从被审计单位会计信息系统中导出所有待测试会计分录和其他调整，并将总账与财务报表核对，以检查是否存在其他调整
B. 加计从会计信息系统中导出的所有会计分录和其他调整中的本期发生额，与科目余额表中的各科目本期发生额核对相符
C. 将系统生成的重要账户余额与明细账和总账及科目余额表中的余额核对，测试计算准确性
D. 检查所有结账前作出的与本期财务报表有关的会计分录和其他调整，测试其完整性
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
如果用合作性和坚定性两维坐标来描述企业某一利益相关者在企业战略决策与实施过程行为模式，“和解”是____。
A. 中等程度的坚定性和中等程度的合作性行为的组合
B. 不坚定行为与合作行为的组合
C. 坚定行为和不合作行为的组合
D. 坚定行为与合作行为的组合
",B,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
目前越来越普遍的显示主要绩效数据的方法是____。
A. 以图解方法通过屏幕显示
B. 以口头的方式公开展示
C. 以文字的形式出版展示
D. 以报表的形式对外列报
",A,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
根据增值税现行政策规定，下列业务属于在境内销售服务或不动产的是____。
A. 境外单位为境内单位提供境外矿山勘探服务
B. 境外单位向境内单位出租境外的厂房
C. 境外单位向境内单位销售在境外的不动产
D. 境外单位在境内向境内单位提供运输服务
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列关于诉讼时效中止的表述，不正确的是____。
A. 中止诉讼时效的事由包括不可抗力与其他障碍
B. 诉讼时效中止使已经进行的诉讼时效期间全部归于无效
C. 只有在诉讼时效期间的最后6个月内发生不可抗力的情况和其他障碍，才能中止时效的进行
D. 中止事由发生前已经经过的诉讼时效期限仍然有效，自中止时效的原因消除之日起满6个月，诉讼时效期间屑满
",B,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列选项中，属于有效的民事法律行为的是____。
A. 9岁的小明用家里的一张存折换了一辆汽车
B. 甲公司与乙公司口头达成的技术开发合同
C. 张某未经妻子同意购买了一件昂贵的古玩
D. 16岁的中学生未经家长同意用自己攒的钱买了一辆摩托车
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列各项中，符合增值税纳税地点规定的是____。
A. 进口货物，应当由进口人或其代理人向报关地海关申报纳税
B. 固定业户到外市销售货物或者提供应税劳务，一律向销售地或劳务发生地主管税务机关申报纳税
C. 非固定业户销售货物或者应税劳务的，向其机构所在地或居住地的主管税务机关申报缴纳税款
D. 扣缴义务人应当向销售地或者劳务发生地的主管税务机关申报纳税
",A,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
某计算机生产商将键盘和鼠标生产外包给另一电子类外设生产企业，由其按照订单要求供货，则该计算机生产商的货源策略属于____。
A. 单一货源策略
B. 多货源策略
C. 由供应商负责交付一个完整的子部件
D. 由采购商负责交付一个完整的子部件
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列关于有限合伙企业中有限合伙人入伙与退伙的表述中，符合《合伙企业法》规定的是____。
A. 新入伙的有限合伙人对入伙前有限合伙企业的债务，以其实缴的出资额为限承担责任
B. 作为有限合伙人的自然人，有限合伙企业存续期间丧失民事行为能力的，该有限合伙人当然退伙
C. 退伙后的有限合伙人对基于其退伙前的原因发生的有限合伙企业的债务，以其退伙时从有限合伙企业中取回的财产为限承担责任
D. 退伙后的有限合伙人对基于其退伙前的原因发生的有限合伙企业的债务，以其认缴的出资额为限承担责任
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
某企业2016年拥有一幢三层的办公楼，原值6000万元，将其中的1/3以每月15万元的租金出租给其他单位使用，2016年4月底，原租户的租期到期，该企业将该幢办公楼进行改建，更换楼内电梯，将原值80万元的电梯更换为120万元的新电梯，为该楼安装了300万元的智能化楼宇设施，这些改建工程于7月底完工，该企业所在地省人民政府规定计算房产余值的减除比例为30%，该企业2016年应纳房产税____万元。
A. 51.49
B. 52.38
C. 53.05
D. 53.19
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
企业一定时期的总目标是由____根据长期规划，利用本量利分析等工具提出来的。
A. 预算委员会
B. 最基层成本控制人员
C. 上级主管
D. 企业决策机构
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
根据COSO内部控制框架，反舞弊机制属于内部控制要素中的____。
A. 风险评估
B. 控制活动
C. 监控
D. 信息与沟通
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列属于中央固定收入的是____。
A. 增值税
B. 城市维护建设税
C. 资源税
D. 车辆购置税
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
某生产企业(具有出口经营权)为增值税一般纳税人，2017年2月从国内采购生产用原材料一批，取得增值税专用发票，注明价款810万元、增值税税额137.7万元；当月国内销售货物取得不含税销售额150万元，出口自产货物取得收入折合人民币690万元；已知，适用的增值税税率为17%，出口退税率为13%，月初无留抵税额，相关发票均已经过主管税务机关认证并允许抵扣。则下列关于该企业增值税的税务处理中，说法正确的是____。
A. 应缴纳增值税25.5万元，免抵增值税额为89.7万元
B. 应退增值税84.6万元，免抵增值税额为0
C. 应退增值税89.7万元，免抵增值税额为0
D. 应退增值税84.6万元，免抵增值税额为5.1万元
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
税收筹划有多种方法，以下关于税务筹划基本方法理解错误的是____。
A. 企业欲将评估价为100万元的闲置房产对外销售，另有意向向W公司投资100万元，企业与W公司协商，以此房产直接投资入股，共担风险。这属于利用免税的税收筹划方法
B. 某企业产品价值较大，销售回款周期较长，一般情况下都要在六个月以内分三次收取，注册税务师建议企业与客户签定分期收款合同，在合同中约定具体的收款时间和收款金额，注册税务师采用的是延期纳税的方法
C. A公司将销售货物的方式详细划分为赊销业务、分期收款销售业务、直接收款业务等方式，这属于利用分劈的筹划方法
D. 张某因工作需要在上海购置房产，拟在三年后调回北京时将此房产转让给刘某，注册会计师提醒张某妥善保存原购房合同及购房发票。张某做的是利用税收扣除的筹划方法
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
关于市场支配地位推定标准，下列不符合我国《反垄断法》规定的是____。
A. 经营者在相关市场的市场份额达到1/2的，推定为具有市场支配地位
B. 2个经营者在相关市场的市场份额合计达到2/3，其中有的经营者市场份额不足1/10的，不应当推定该经营者具有市场支配地位
C. 3个经营者在相关市场的市场份额合计达到3/4，其中有2个经营者市场份额合计不足1/5的，不应当推定该两个经营者具有市场支配地位
D. 被推定具有市场支配地位的经营者，有证据证明不具有市场支配地位的，不应当认定其具有市场支配地位
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列各项中，不属于TPS处理过程的基本活动的是____。
A. 数据输入
B. 数据库维护
C. 文件和报告生成
D. 信息输出
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
甲公司平价发行5年期的公司债券，债券的票面利率为12%，每季度付息一次，到期一次偿还本金，该债券的有效年利率为____。
A. 12.25%
B. 12.55%
C. 10%
D. 9.50%
",B,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
经批准开山填海整治的土地和改造的废弃土地，从使用的月份起免缴城镇土地使用税5年至10年。具体免税期限由____确定。
A. 省级地方税务局
B. 地市级地方税务局
C. 县级地方税务局
D. 国家税务总局
",A,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
根据证券法律制度的规定，下列关于上市公司收购的表述，正确的是____。
A. 采用要约方式收购上市公司股份的，其预定收购的股份比例不得低于该上市公司已发行股份的30%
B. 要约收购期间，收购人不得撤销收购要约，也不得变更收购要约
C. 收购人对同一种类股票的要约价格不得低于要约收购提示性公告日前12个月内收购人取得该种股票所支付的最高价格
D. 要约收购期间，被收购公司董事不得辞职
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
审计被审计单位的投资业务时，对于下列____投资业务，注册会计师可能无需向金融机构发函询证。
A. 长期股权投资
B. 交易性金融资产
C. 可供出售金融资产
D. 持有至到期投资
",A,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
某国有企业因有违反税收征收管理法的行为，被税务机关处以8000元的罚款。假定该企业收到税务行政处罚决定书的时间为2015年3月1日，则该企业4月5日缴纳罚款时的总金额为____。
A. 8000元
B. 9200元
C. 13040元
D. 16640元
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
甲公司是牛肉生产、加工及零售企业。近期甲公司开始考虑将其业务扩展到国际市场，在劳工成本较低的越南设立统一的牛肉加工厂，并在多个国家从事牛肉加工食品零售业务。甲公司管理层采用集权式管理方式，为确保牛肉加工食品的质量，甲公司计划将所有原料牛在日本农场饲养。根据以上内容，适合甲公司选择的国际化发展战略是____。
A. 多元化成长战略
B. 全球化战略
C. 多国化战略
D. 跨国化战略
",B,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
2019年5月1日，人民法院受理了对甲公司提起的破产申请。根据企业破产法律制度的规定，下列有资格担任管理人的是____。
A. 甲公司董事乙
B. 甲公司董事会秘书的女儿丙
C. 曾于2014年1月1日至2015年1月1日担任甲公司法律顾问的丁律师
D. 3年前被吊销执业证书，事后重新获取执业资格的注册会计师戊
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
注册会计师在对专家工作使用的重要原始数据进行评价时，下列各项中，无需评价的是____
A. 原始数据的完整性
B. 原始数据的准确性
C. 原始数据的相关性
D. 原始数据的可理解性
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
